"","X","user_name","roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"12733",12733,"pedro",123,25.9,-4.19,20,-0.47,-0.03,-0.48,-40,70,-177,0,582,-368,120,73.5,92.4,4,-0.11,-0.1,-0.07,4,-8,42,-435,335,465,27.66301749,45.98488709,102.2638447,9,0.56,-0.14,-0.61,39,24,75,541,-504,-72,156,25.3,168,21,0.29,-1.2,-0.2,-120,46,-159,-706,254,559,"C"
"12735",12735,"pedro",123,25.9,-4.21,19,-0.45,-0.02,-0.48,-38,67,-171,4,579,-375,106,75.7,79.4,4,-0.31,-0.11,-0.02,-2,-13,41,-426,337,479,5.351601051,35.51041848,121.1325812,8,0.53,-0.14,-0.26,26,4,70,539,-503,-59,157,29.4,170,24,0.5,-0.35,0.26,-142,71,-175,-707,228,540,"C"
"12736",12736,"pedro",123,25.9,-4.22,20,-0.43,-0.03,-0.48,-37,71,-174,6,584,-370,94.5,76.6,68,4,-0.43,-0.08,-0.02,-2,-7,42,-424,325,485,3.618399508,34.44123519,122.4330175,8,0.45,-0.1,-0.26,28,3,78,545,-505,-71,158,29.4,169,29,0.51,-0.06,0.31,-179,116,-189,-698,206,516,"C"
"12737",12737,"pedro",123,25.8,-4.12,20,-0.42,-0.03,-0.46,-38,70,-174,1,586,-356,80.1,76.6,54,5,-0.71,0,-0.11,-7,-7,50,-412,323,487,0,32.17505544,124.9045772,8,0.43,-0.1,-0.23,26,0,78,538,-510,-65,158,28.8,169,34,0.26,0.03,0.16,-234,130,-196,-702,213,502,"C"
"12738",12738,"pedro",123,25.8,-3.86,20,-0.4,-0.05,-0.44,-40,69,-176,0,582,-361,64,75.1,38.2,7,-1.14,0.11,-0.05,-2,-1,73,-379,340,509,5.446809978,32.1256255,124.4625999,9,0.5,-0.06,-0.25,29,5,87,538,-500,-75,157,29.2,166,29,-0.21,0.39,-0.31,-195,111,-177,-703,230,531,"C"
"12740",12740,"pedro",123,25.8,-3.68,20,-0.43,-0.05,-0.44,-42,68,-177,6,583,-359,45.7,69.8,19.7,12,-1.8,0.27,0,19,23,113,-301,324,546,-1.133318811,31.09776386,125.9598313,9,0.58,0.03,-0.3,27,-1,84,536,-499,-71,155,28.8,161,25,0.22,0.75,0.26,-148,109,-165,-707,270,551,"C"
"12741",12741,"pedro",123,25.8,-3.62,19,-0.45,-0.03,-0.44,-44,70,-172,6,580,-365,42.4,67.9,16.3,13,-1.93,0.34,0,22,30,122,-259,338,557,-15.0539105,19.73955598,132.1330469,9,0.59,0.1,-0.33,17,-13,84,535,-514,-70,155,28.4,160,30,0.24,0.71,0.3,-199,123,-179,-714,281,551,"C"
"12743",12743,"pedro",123,25.8,-3.69,20,-0.43,-0.02,-0.48,-40,73,-173,-1,590,-369,29,50.9,2.58,16,-2.65,0.63,-0.11,64,24,146,-33,299,593,-1.284728832,35.42288998,121.6313847,8,0.55,0.13,-0.48,27,-1,73,519,-524,-75,151,24.4,147,29,-0.24,1.77,0.11,-118,181,-184,-709,414,596,"C"
"12744",12744,"pedro",123,25.6,-3.5,19,-0.39,-0.03,-0.44,-40,68,-171,5,584,-372,24.8,37.3,-1.87,19,-2.87,0.59,-0.15,115,10,151,136,259,582,11.19509311,35.49726465,119.7079704,8,0.51,0.08,-0.36,28,9,75,510,-531,-72,147,21.2,136,28,-0.22,2.04,0.31,-61,206,-165,-691,528,645,"C"
"12745",12745,"pedro",123,25.6,-3.48,20,-0.4,-0.03,-0.44,-42,72,-172,1,587,-376,24,33.6,-2.85,19,-2.84,0.55,-0.07,118,6,145,202,264,590,5.401489092,37.59138038,119.0634017,9,0.56,-0.05,-0.3,34,5,86,517,-526,-75,147,20,133,31,-0.13,1.99,0.44,-96,226,-173,-677,557,644,"C"
"12746",12746,"pedro",123,25.6,-3.48,19,-0.4,-0.02,-0.46,-44,69,-172,0,582,-369,23.6,30.4,-3.66,19,-2.86,0.53,0.05,129,8,136,231,254,570,-4.662630362,29.55947109,127.1326147,9,0.55,-0.1,-0.26,25,-4,82,519,-535,-80,147,18.6,130,34,-0.14,2.33,0.41,-92,270,-177,-656,591,655,"C"
"12748",12748,"carlitos",0.77,6.71,-93.2,4,0.05,-0.02,0,-21,4,29,0,609,-297,82.4,28.8,93.2,32,0.88,-0.48,0.26,-269,137,-67,-311,348,521,-114.4168834,0,42.66274931,4,-0.19,0.16,0.21,0,-33,15,-597,175,8,146,24.4,135,46,0.13,-4.13,0.07,-131,362,-235,-564,547,413,"C"
"12749",12749,"carlitos",0.84,6.84,-93.3,3,0.06,-0.03,0,-17,2,28,1,603,-295,83.5,29.8,94.8,32,0.45,-0.27,0.13,-267,146,-65,-321,365,518,-124.7809164,2.87400631,32.16129018,4,-0.27,0.32,0.36,1,-33,11,-598,191,10,150,30.4,144,43,-0.48,-3.82,-0.57,-120,327,-236,-624,446,429,"C"
"12753",12753,"carlitos",1.42,7.92,-93.4,3,0.11,0,0.02,-19,4,23,4,604,-304,70.9,7.19,64,24,-2.36,1.03,-0.11,-182,149,-31,160,281,564,-73.8513005,-31.09834179,73.8513005,2,0,0.16,0.02,-5,-11,11,-574,245,25,-161,50.2,-140,24,-0.5,0.29,-0.48,-55,-138,-182,-535,-171,404,"C"
"12754",12754,"carlitos",1.48,8.11,-93.4,3,0.1,0,0,-21,3,24,8,606,-296,70,2.73,59.3,23,-2.3,1.06,-0.33,-161,149,-23,264,257,533,-113.4737329,-4.423018874,43.35001996,5,0.11,0.05,-0.13,-2,-41,19,-560,247,10,-160,50.2,-141,23,0.18,1.19,0.1,-72,-111,-180,-551,-139,423,"C"
"12756",12756,"carlitos",1.56,8.34,-93.4,3,0.08,0,0,-24,6,22,6,601,-313,68.1,-4.3,52.8,19,-2.15,1.14,-0.72,-116,146,-17,368,194,513,-76.57852911,-19.93472077,76.57852911,2,0.13,0,-0.2,-4,-14,14,-569,251,19,-165,51.2,-152,23,0.37,2.55,0.23,-119,-15,-196,-605,-59,424,"C"
"12757",12757,"carlitos",1.6,8.42,-93.4,3,0.06,0,0,-24,5,22,8,610,-308,67.4,-6.61,50.8,18,-2.15,1.14,-0.77,-103,138,-22,405,168,496,-74.98231319,-4.869848449,81.85979092,2,0.13,0,-0.18,-1,-14,15,-568,239,11,-170,52,-158,24,0.19,2.78,0.23,-139,-2,-191,-624,-2,431,"C"
"12759",12759,"carlitos",1.67,8.5,-93.4,3,0.05,0,0.02,-21,4,23,1,610,-310,66.5,-11.1,46.6,15,-2.23,1.08,-0.62,-58,126,-36,471,124,487,-78.23306595,-7.840635489,78.23306595,1,0.03,-0.02,-0.1,-1,-9,9,-569,243,26,179,53.1,-174,24,0.06,3.6,0.08,-128,49,-197,-652,90,468,"C"
"12760",12760,"carlitos",1.72,8.53,-93.4,3,0.03,0.02,0,-24,4,22,-5,608,-307,66,-14.2,42.3,12,-2.22,0.88,-0.2,-27,110,-44,532,99,429,-86.63971407,-12.73440271,68.8009342,2,0,-0.03,-0.02,-2,-12,10,-567,245,19,165,51.9,168,26,-0.1,3.76,0.28,-130,122,-187,-677,200,489,"C"
"12762",12762,"carlitos",1.76,8.53,-93.4,3,-0.02,0,0,-24,5,18,4,602,-303,66.6,-16.7,37.8,12,-2.25,0.85,0.13,1,108,-55,587,63,389,-108.1568156,8.416560456,48.06599947,2,0,-0.11,0,2,-21,11,-574,242,12,154,48.1,153,29,0.03,3.9,0.44,-99,185,-196,-678,343,525,"C"
"12764",12764,"carlitos",1.77,8.5,-93.5,3,-0.02,0,-0.02,-20,4,22,4,608,-293,67.3,-19.7,33.5,12,-2.1,0.93,0.11,25,106,-51,645,31,314,-123.8433071,2.954410733,33.09460697,3,0.05,-0.19,-0.07,1,-32,11,-570,231,23,147,42.8,141,35,0.1,4,0.64,-80,267,-201,-665,444,541,"C"
"12765",12765,"carlitos",1.75,8.42,-93.5,3,0,0,0,-19,1,26,5,604,-307,68.1,-23.7,29.4,14,-1.94,1.01,-0.2,55,85,-94,693,-4,273,-134.3044089,-4.429522789,22.32536811,2,0.02,-0.21,0.02,-1,-22,5,-579,233,17,143,36.9,131,36,0.26,3.42,1.03,-82,278,-209,-635,513,530,"C"
"12766",12766,"carlitos",1.83,8.29,-93.5,3,0,0.02,0,-23,5,21,-1,603,-317,69,-29.9,24.1,18,-1.53,1,-0.52,71,46,-150,722,-61,216,-123.8736859,0,33.20594675,3,0.02,-0.13,-0.07,0,-29,10,-578,231,23,139,27.1,118,46,0.05,3.28,0.49,-55,394,-209,-552,606,521,"C"
"12767",12767,"carlitos",1.85,8.24,-93.5,3,0.02,0,0.02,-18,3,26,1,612,-311,70.2,-33.5,21,20,-1.12,0.69,-0.28,71,27,-181,741,-87,200,-109.2568095,-18.80134524,43.40430532,2,-0.03,-0.05,-0.05,-4,-19,9,-573,225,22,139,22.2,112,47,0,2.84,0.66,-18,413,-208,-504,651,507,"C"
"12768",12768,"carlitos",1.87,8.22,-93.5,3,0.03,0,0.02,-16,2,29,-2,607,-312,71.5,-35,19.5,21,-0.88,0.48,-0.05,71,21,-196,749,-95,176,-125.8836028,-3.807855088,30.9470985,3,-0.03,-0.03,-0.05,-1,-25,8,-584,221,5,138,19.8,109,46,0.14,2.68,0.56,-35,397,-202,-465,665,497,"C"
"12770",12770,"carlitos",1.92,8.2,-93.5,3,0.08,-0.02,0.02,-18,5,25,7,601,-316,74.9,-37.2,16.9,22,-0.35,0.13,0.31,76,15,-205,744,-104,160,-131.0503741,-2.842484873,25.86639632,4,0.02,-0.06,-0.1,-1,-34,9,-581,222,23,138,15.5,105,42,0,2.36,0.41,-52,356,-204,-419,689,480,"C"
"12772",12772,"carlitos",1.99,8.3,-93.6,4,0.1,0,0.03,-18,3,30,2,609,-308,78.2,-38.5,15.6,22,0.27,-0.19,0.44,80,17,-199,747,-100,172,-116.1318006,9.671159884,39.65557123,2,-0.02,-0.06,-0.08,2,-19,8,-581,221,12,138,11.3,101,42,0.06,2.28,0.21,29,358,-192,-374,700,475,"C"
"12775",12775,"carlitos",2.09,8.53,-93.5,3,0.1,0.02,-0.02,-22,5,24,6,597,-316,80.1,-38.3,17.4,19,1.12,-0.53,0.25,84,35,-168,732,-80,209,-100.6427014,14.74776891,54.0194552,3,0,-0.1,-0.2,4,-23,14,-581,216,13,139,5.74,97.1,41,0.39,1.72,0.41,40,333,-224,-310,709,446,"C"
"12778",12778,"carlitos",1.56,7.37,-93,3,0.02,0,0,-18,2,19,7,595,-316,77.5,-36.3,52.4,15,-4.77,1.03,-0.71,-99,109,23,583,-13,396,-99.87577385,-3.003305536,57.10476051,3,0.05,-0.1,-0.25,-1,-28,18,-568,246,11,151,-1.73,106,39,0.14,-0.11,0,120,267,-251,-186,704,415,"C"
"12780",12780,"carlitos",1.56,7.15,-93,3,0.02,0,-0.02,-18,3,19,2,598,-305,109,-42.6,-4.81,16,-3.93,0.95,-0.08,31,33,-146,763,-186,-21,-72.3597087,-8.28553568,84.03029591,2,0.05,-0.03,-0.13,-2,-16,18,-578,233,3,149,-1.09,106,40,-0.02,-0.32,-0.36,109,285,-249,-207,715,457,"C"
"12782",12782,"carlitos",1.46,7.19,-93.1,3,0.05,0,-0.05,-17,3,20,1,598,-322,130,-37.5,-35.4,27,-3.03,1.06,-0.15,71,-3,-254,666,-256,-245,-97.47938876,10.36336795,58.44300733,3,0.08,-0.05,-0.15,3,-24,16,-575,232,3,149,-0.9,109,36,0.31,-0.26,0.05,83,260,-230,-234,716,463,"C"
"12783",12783,"carlitos",1.41,7.21,-93.1,3,0.05,0.02,-0.05,-17,3,19,2,598,-320,134,-36.1,-40.9,29,-2.87,1.11,-0.21,73,-7,-274,631,-271,-293,-93.34623485,3.494994267,63.60569136,3,0.05,-0.08,-0.13,1,-23,17,-576,229,6,149,-1.12,109,36,0.32,-0.21,0.08,72,260,-232,-234,711,463,"C"
"12784",12784,"carlitos",1.38,7.23,-93.1,3,0.05,0.02,-0.05,-21,5,19,4,597,-326,137,-34.6,-45.6,29,-2.78,1.14,-0.31,78,-10,-278,586,-275,-335,-110.6130127,-3.193296965,46.33927183,3,0.03,-0.13,-0.13,-1,-28,14,-579,226,9,149,-1.27,109,37,0.24,-0.16,0.11,72,271,-237,-239,718,459,"C"
"12785",12785,"carlitos",1.36,7.3,-93,3,0.05,0.02,-0.05,-19,3,20,7,606,-322,140,-33.1,-50.1,32,-2.67,1.17,-0.38,77,-22,-303,571,-272,-355,-115.2340135,-9.149935626,40.70958426,3,0.05,-0.19,-0.18,-3,-30,13,-584,225,6,149,-1.35,109,39,0.14,-0.13,0.03,81,279,-243,-229,714,450,"C"
"12786",12786,"carlitos",1.31,7.32,-93,3,0.02,0.02,-0.05,-19,4,19,5,601,-318,143,-29.8,-57.6,36,-2.49,1.14,-0.36,78,-37,-339,479,-287,-411,-138.15081,-5.171454308,18.19220452,4,0.11,-0.29,-0.36,-2,-38,7,-584,216,6,149,-1.18,109,38,-0.06,-0.1,-0.21,85,271,-242,-238,714,458,"C"
"12788",12788,"carlitos",1.29,7.25,-93,3,-0.03,0,-0.05,-21,4,17,6,597,-310,145,-26.3,-64.2,40,-2.33,1.01,-0.2,68,-50,-380,407,-296,-446,-112.0135001,-26.44066214,35.59156149,4,0.14,-0.35,-0.57,-9,-31,12,-580,198,21,148,-0.8,109,37,-0.19,0,-0.31,97,257,-239,-240,715,478,"C"
"12789",12789,"carlitos",1.26,7.21,-93,3,-0.05,0,-0.05,-20,2,16,10,607,-301,146,-24.6,-67.1,45,-2.2,0.93,-0.1,53,-68,-434,360,-284,-458,-104.2730274,-22.72865884,46.75151317,3,0.18,-0.31,-0.61,-6,-23,12,-595,201,0,148,-0.63,109,37,-0.19,0.03,-0.28,105,256,-236,-239,719,475,"C"
"12790",12790,"carlitos",1.13,7.09,-93,3,-0.06,0,-0.05,-18,4,19,6,598,-321,148,-21.4,-71.8,48,-1.96,0.75,-0.02,44,-78,-460,296,-290,-482,-116.1210505,-20.2027777,35.11546122,4,0.18,-0.27,-0.41,-7,-32,12,-596,189,24,148,-0.41,108,37,-0.1,0.03,-0.15,110,249,-233,-238,724,483,"C"
"12791",12791,"carlitos",1.11,6.99,-93,2,-0.06,0,-0.05,-16,4,18,3,602,-318,149,-20,-73.8,49,-1.67,0.64,0.07,42,-89,-469,281,-286,-476,-95.28054244,-14.09915119,59.69220093,4,0.19,-0.26,-0.46,-5,-29,20,-592,180,7,148,-0.41,108,36,-0.02,0.02,-0.05,106,251,-231,-245,720,493,"C"
"12795",12795,"carlitos",1.01,6.01,-93,2,-0.05,0.02,-0.05,-13,-1,20,3,602,-311,150,-23.7,-73.4,44,1.43,-0.4,0.28,41,-83,-424,299,-315,-474,-149.4232428,-6.36858342,4.244126851,5,0.1,0.06,-0.18,-3,-47,2,-600,155,-4,149,-1.84,108,38,0.08,0.06,0.05,98,271,-232,-229,713,457,"C"
"12797",12797,"carlitos",0.86,5.77,-92.9,3,0.02,0.03,-0.03,-12,0,23,5,601,-301,147,-31.5,-60.6,39,2.34,-1,0.48,70,-67,-366,465,-330,-399,-149.734602,-6.109741718,-4.071752516,5,-0.08,-0.08,-0.05,-3,-49,-2,-602,162,-5,149,-2.4,107,38,0.05,0,0.07,97,272,-232,-227,719,457,"C"
"12798",12798,"carlitos",0.84,5.75,-92.8,3,0.03,0,-0.05,-13,8,22,14,600,-306,144,-35.1,-53.1,36,2.59,-1.2,0.39,77,-49,-338,560,-321,-337,-148.77698,-7.875680801,-2.62281459,4,-0.1,-0.06,0.03,-3,-38,-1,-608,160,0,149,-2.49,107,38,0.02,0.05,0.02,97,275,-236,-226,712,451,"C"
"12799",12799,"carlitos",0.84,5.73,-92.8,3,0.03,0,-0.05,-14,2,21,5,607,-294,139,-38.5,-44,34,2.87,-1.33,0.38,88,-41,-316,619,-318,-277,-133.2855202,-23.07059025,5.71973772,4,-0.11,-0.06,0.23,-8,-34,2,-601,160,3,149,-2.63,107,38,0,0.08,-0.03,97,272,-232,-225,713,448,"C"
"12800",12800,"carlitos",1.29,6.73,-93.4,3,-0.02,0,0,-18,5,20,3,605,-312,54.3,-3.45,68.4,17,-1.09,0.35,0.03,-104,132,31,198,201,578,95.01409787,6.426771909,61.62896361,5,0.02,0.08,-0.07,3,38,27,-500,364,-10,-131,29.6,-106,26,0.47,1.85,0.31,-79,-164,-173,-244,-461,245,"D"
"12801",12801,"carlitos",1.31,6.7,-93.4,3,-0.02,0.02,-0.02,-19,4,22,-4,604,-314,54.4,-4.86,67.3,17,-1.24,0.4,0.05,-103,130,27,227,199,588,93.83081845,7.338941909,62.68400078,4,0.02,0.1,-0.05,3,33,24,-495,371,-10,-132,31.2,-109,27,0.43,1.96,0.33,-107,-161,-177,-271,-445,259,"D"
"12802",12802,"carlitos",1.34,6.68,-93.4,3,-0.02,0,0,-19,4,22,-1,601,-310,54.6,-6.2,66.1,17,-1.33,0.45,0.02,-97,130,24,242,190,590,96.91036865,9.713842124,59.15736481,4,0.03,0.1,-0.05,4,34,23,-497,367,-12,-133,33.3,-112,27,0.34,2.28,0.3,-125,-148,-183,-308,-415,280,"D"
"12804",12804,"carlitos",1.42,6.36,-93.4,3,-0.02,0,-0.03,-15,3,26,-8,607,-318,54,-19.3,56.3,13,-1.86,0.77,-0.51,-50,121,6,432,95,506,103.4843699,16.85595098,50.32978253,5,0.03,0,-0.08,8,41,23,-494,373,-6,-145,47.5,-138,25,0.51,2.68,0.59,-166,-23,-175,-511,-205,369,"D"
"12806",12806,"carlitos",1.36,6.31,-93.4,3,0.05,0.02,-0.02,-11,0,28,-1,606,-315,53.6,-24.8,51.4,11,-2.01,0.75,-0.46,-26,103,-7,524,47,448,98.31371318,22.51823369,53.22389591,5,-0.02,-0.02,-0.02,11,41,25,-495,378,-2,-153,51.5,-152,28,0.4,2.42,0.69,-198,55,-189,-584,-91,414,"D"
"12810",12810,"carlitos",1.55,6.78,-93.3,3,0.03,-0.02,-0.02,-19,7,21,4,600,-299,53.5,-38.6,36.9,11,-2.17,0.72,-0.34,54,58,-75,697,-89,285,92.36894371,15.40375366,62.24539072,3,0.13,0.08,-0.05,5,26,19,-493,373,-9,173,53.3,157,36,0.43,3.03,0.38,-191,206,-210,-684,283,479,"D"
"12811",12811,"carlitos",1.57,6.85,-93.3,3,0,0.02,0,-21,3,22,3,596,-320,56.9,-45.5,29.3,14,-2.14,0.69,-0.39,81,45,-106,743,-143,188,111.3389268,12.49359638,43.75019995,4,0.27,0.03,-0.28,5,36,17,-497,372,-12,162,50.5,140,43,0.08,2.92,0.52,-185,302,-229,-669,374,487,"D"
"12812",12812,"carlitos",1.58,6.83,-93.3,3,-0.02,0,-0.02,-18,7,18,4,598,-314,60,-50.1,23.7,16,-2.04,0.71,-0.49,93,34,-124,761,-154,126,115.6539668,13.43672429,38.93235123,5,0.32,0.1,-0.18,6,41,17,-500,374,-15,156,47.9,131,39,0.02,2.3,0.26,-172,275,-194,-648,453,499,"D"
"12813",12813,"carlitos",1.62,6.8,-93.3,3,-0.02,0,-0.02,-18,5,19,3,600,-308,61.6,-52.2,20.9,17,-1.96,0.69,-0.51,102,32,-132,770,-193,98,122.4331591,8.760775149,33.43010346,5,0.37,0.1,-0.2,4,43,15,-487,372,-10,154,46.8,128,37,0.03,1.98,0.64,-172,257,-190,-642,475,500,"D"
"12814",12814,"carlitos",1.64,6.79,-93.3,3,0,0,-0.02,-17,4,19,-1,603,-318,64,-54.8,17.3,20,-1.93,0.69,-0.54,113,22,-157,765,-200,74,113.5795327,11.60307711,41.71943731,5,0.37,0.13,-0.2,6,47,21,-496,375,-21,153,45.4,125,41,0.21,1.91,0.74,-167,306,-206,-627,503,492,"D"
"12815",12815,"carlitos",1.64,6.77,-93.3,3,0,0,-0.02,-18,2,17,-4,601,-310,67.5,-57.6,12.6,21,-1.94,0.67,-0.56,121,20,-160,772,-205,52,118.9465403,9.485341082,36.81636135,5,0.35,0.18,-0.13,5,49,19,-486,382,-12,151,43.8,122,45,0.39,1.94,0.49,-178,343,-214,-615,520,476,"D"
"12816",12816,"carlitos",1.61,6.78,-93.3,3,0.02,0,-0.02,-18,3,18,4,595,-313,71.7,-60.3,7.39,22,-1.96,0.66,-0.52,124,9,-180,776,-216,12,125.3297789,10.98383378,29.66452536,6,0.37,0.24,-0.05,6,52,16,-495,380,-19,151,42.3,120,43,0.4,1.48,0.44,-201,307,-200,-604,530,470,"D"
"12817",12817,"carlitos",1.6,6.79,-93.3,3,0.02,0,-0.02,-19,2,16,1,605,-311,77,-62.8,1.29,24,-1.98,0.64,-0.48,132,4,-191,771,-240,-16,127.6547602,20.65411303,20.65411303,6,0.35,0.29,0,12,56,12,-480,389,-22,150,41.4,119,44,0.27,1.19,0.54,-202,321,-205,-590,544,464,"D"
"12819",12819,"carlitos",1.59,6.77,-93.3,3,0,0.02,0,-13,0,23,-2,601,-314,121,-67.5,-45.8,33,-1.83,0.47,-0.15,126,-35,-292,718,-286,-161,101.6488831,55.43074962,0,3,0.02,0.05,-0.03,13,21,0,-482,393,-32,149,38.6,116,45,0.19,-0.32,0.02,-188,340,-200,-570,563,447,"D"
"12820",12820,"carlitos",1.6,6.72,-93.3,2,0.02,0,0.03,-14,4,18,-1,600,-304,125,-66.7,-50.9,34,-1.69,0.35,0.02,127,-44,-303,713,-274,-186,121.6090675,35.4705652,0,3,-0.05,-0.02,-0.03,10,27,0,-485,397,-26,150,38.9,118,46,0.19,-0.67,-0.07,-200,346,-206,-574,555,439,"D"
"12821",12821,"carlitos",1.64,6.83,-93.3,3,0,0.02,-0.03,-16,0,21,-1,605,-316,133,-64.3,-56.9,38,-0.43,-0.24,0.69,105,-49,-357,686,-293,-216,124.2250851,29.73297907,13.56315581,5,-0.16,-0.21,-0.08,13,42,6,-489,397,-26,153,41.2,124,46,-0.02,-1.62,-0.31,-194,346,-219,-595,518,438,"D"
"12822",12822,"carlitos",1.63,6.83,-93.3,2,0.03,0,0.02,-13,5,19,3,604,-302,133,-64.1,-55.9,37,0.08,-0.35,0.64,111,-41,-344,691,-283,-211,123.0662547,22.73850546,24.84732239,5,-0.24,-0.21,-0.05,11,46,12,-482,392,-22,155,42.4,127,47,0,-1.98,-0.3,-201,343,-223,-614,492,437,"D"
"12823",12823,"carlitos",1.64,6.89,-93.3,3,0,0,-0.02,-12,2,22,3,603,-315,123,-65.8,-43.5,32,1.36,-0.26,-0.2,147,-21,-274,714,-282,-162,125.3232973,9.327234728,30.26375559,5,-0.37,-0.11,0.11,5,51,16,-487,380,-11,167,46.5,146,41,0.26,-3.02,0.21,-202,275,-211,-653,371,396,"D"
"12824",12824,"carlitos",1.62,6.82,-93.3,3,0.02,0,-0.02,-16,6,19,4,598,-317,119,-66.4,-39.4,31,1.48,-0.26,-0.16,153,-23,-262,730,-275,-141,116.4012181,14.74776891,37.61680723,6,-0.37,-0.1,0.2,8,50,20,-486,378,-20,173,46.6,153,41,0.48,-3.47,0.48,-184,274,-223,-667,307,369,"D"
"12825",12825,"carlitos",1.62,6.81,-93.3,3,0.02,0,-0.03,-21,5,16,0,603,-314,115,-66.9,-34.6,31,1.53,-0.32,-0.02,150,-23,-262,737,-266,-111,119.0504674,15.87177015,34.25190008,5,-0.37,-0.08,0.23,8,47,17,-486,379,-15,179,46.2,160,43,0.59,-3.71,0.46,-252,235,-248,-656,233,333,"D"
"12826",12826,"carlitos",1.55,6.78,-93.3,3,0,0.02,-0.02,-17,2,20,0,602,-313,104,-67,-20.7,26,1.41,-0.58,0.49,142,-9,-213,754,-249,-71,125.7545175,11.08474123,29.17340478,5,-0.24,-0.05,0.16,5,43,13,-492,383,-5,-166,44.8,180,42,-0.58,-3.45,-0.16,-236,210,-263,-645,72,306,"D"
"12827",12827,"carlitos",1.51,6.74,-93.2,3,-0.02,0.02,-0.03,-23,2,17,-1,597,-313,102,-66.9,-17.3,25,1.41,-0.66,0.59,146,-5,-193,761,-234,-29,93.86916829,20.89769337,58.62301254,4,-0.21,-0.03,0.26,9,35,24,-487,382,4,-162,44.7,-173,39,-0.98,-3.47,-0.48,-206,191,-263,-639,40,313,"D"
"12828",12828,"carlitos",1.47,6.83,-93.2,3,0,0.02,-0.02,-13,2,21,8,601,-311,98,-66.7,-10.8,24,1.4,-0.71,0.54,136,8,-190,772,-217,-7,102.8617961,18.91572261,50.12523809,5,-0.21,0.02,0.34,9,41,23,-483,385,-7,-155,44.7,-160,33,-1.46,-3.13,-0.98,-166,122,-252,-604,-57,348,"D"
"12831",12831,"carlitos",1.51,6.78,-93.2,3,0.03,0,0,-20,6,17,4,606,-318,85.9,-64.9,6.26,20,1.65,-0.74,0.1,117,34,-159,762,-161,102,105.5670809,13.22382361,49.45906502,4,-0.08,-0.02,0,5,33,18,-489,378,-13,-147,43.9,-137,22,-0.55,-2.47,-0.74,-102,-41,-188,-494,-229,346,"D"
"12832",12832,"carlitos",1.6,6.84,-93.2,3,-0.02,0,0,-17,1,18,1,598,-325,74.7,-57.7,23.5,15,1.8,-1.12,0.69,67,58,-119,731,-80,236,117.1298087,19.61362597,34.33175308,6,-0.05,-0.02,0.05,11,52,19,-487,376,-13,-138,34.3,-123,29,0.71,-2.38,0.03,-190,-95,-191,-371,-376,247,"D"
"12834",12834,"carlitos",1.59,6.75,-93.3,3,0,0,0,-18,5,16,1,590,-315,69.2,-50.5,33.2,14,2.14,-1.14,0.36,37,88,-102,674,-3,294,100.6316705,14.47505604,54.11976631,5,-0.06,-0.08,0.11,7,41,25,-486,374,-22,-135,27.3,-115,33,-0.18,-2.2,-0.2,-209,-137,-210,-275,-463,209,"D"
"12835",12835,"carlitos",1.54,6.66,-93.3,3,-0.03,0,-0.05,-20,3,18,-7,597,-298,60.4,-28.6,50,14,2.41,-1.16,0.28,-45,131,-13,494,122,454,82.59832557,14.75780318,72.30747418,3,0.08,-0.27,-0.3,4,20,18,-496,363,-15,-132,26.6,-99.7,33,-1.03,0,-0.43,45,-264,-184,-156,-524,160,"D"
"12836",12836,"carlitos",1.44,6.55,-93.3,2,-0.06,0,-0.05,-16,3,18,4,604,-319,59.2,-22.6,54.1,16,2.34,-1.11,0.21,-74,140,-6,418,155,487,59.24604806,21.09627924,93.18180955,3,0.08,-0.32,-0.3,6,16,23,-504,359,-13,-132,28.2,-99.5,32,-0.16,0.74,0.1,16,-268,-171,-161,-523,169,"D"
"12838",12838,"carlitos",1.4,6.37,-93.3,3,-0.06,0,-0.05,-16,2,19,4,594,-312,58.4,-17.4,58,18,2.31,-1.03,0.08,-95,146,12,345,184,520,83.84232064,5.130455526,72.97276562,4,0.08,-0.27,-0.38,2,29,26,-510,349,-12,-133,30.2,-102,28,0.42,1.38,0.48,-27,-215,-176,-209,-494,200,"D"
